Mean,Variance,InboundsScore
1.000000,0.000000,1.000000
1.000000,0.000000,1.000000
1.000000,0.000000,1.000000
1.000000,0.000000,1.000000
1.000000,0.000000,0.992958
1.000000,0.000000,0.992908
1.000000,0.000000,1.000000
1.000000,0.000000,1.000000
1.000000,0.000000,1.000000
1.000000,0.000000,1.000000
1.000000,0.000000,1.000000
1.000000,0.000000,1.000000
1.000000,0.000000,1.000000
1.000000,0.000000,1.000000
1.000000,0.000000,1.000000
1.000000,0.000000,1.000000
1.000000,0.000000,1.000000
1.000000,0.000000,1.000000
1.000000,0.000000,1.000000
1.000000,0.000000,1.000000
1.000000,0.000000,1.000000
1.000000,0.000000,1.000000
1.000000,0.000000,1.000000
1.000000,0.000000,0.992857
1.000000,0.000000,0.992857
1.000000,0.000000,1.000000
1.000000,0.000000,1.000000
1.000000,0.000000,1.000000
1.000000,0.000000,1.000000
1.000000,0.000000,1.000000
1.000000,0.000000,1.000000
1.000000,0.000000,1.000000
1.000000,0.000000,1.000000
1.000000,0.000000,1.000000
1.000000,0.000000,1.000000
1.000000,0.000000,1.000000
1.000000,0.000000,1.000000
1.000000,0.000000,1.000000
1.000000,0.000000,1.000000
1.000000,0.000000,1.000000
1.000000,0.000000,1.000000
1.000000,0.000000,1.000000
1.000000,0.000000,0.992701
1.000000,0.000000,1.000000
1.000000,0.000000,1.000000
1.000000,0.000000,1.000000
1.000000,0.000000,1.000000
1.000000,0.000000,1.000000
1.000000,0.000000,1.000000
1.000000,0.000000,1.000000
1.000000,0.000000,1.000000
1.000000,0.000000,1.000000
1.000000,0.000000,1.000000
1.000000,0.000000,1.000000
1.000000,0.000000,1.000000
1.000000,0.000000,1.000000
1.000000,0.000000,0.992537
1.000000,0.000000,0.992537
1.000000,0.000000,1.000000
1.000000,0.000000,1.000000
1.000000,0.000000,1.000000
1.000000,0.000000,0.992366
1.000000,0.000000,1.000000
1.000000,0.000000,0.976563
1.000000,0.000000,1.000000
1.000000,0.000000,1.000000
1.000000,0.000000,0.991150
1.000000,0.000000,0.991150
1.000000,0.000000,0.990991
1.000000,0.000000,0.963964
1.000000,0.000000,0.981308
1.000000,0.000000,0.924528
1.000000,0.000000,0.924528
0.000000,0.000000,0.493671
0.000000,0.000000,1.000000
0.000000,0.000000,1.000000
0.000000,0.000000,0.988235
0.000000,0.000000,1.000000
0.000000,0.000000,1.000000
0.000000,0.000000,1.000000
0.066667,0.064368,0.969697
0.066667,0.064368,0.980952
0.000000,0.000000,0.972727
0.000000,0.000000,0.991453
0.000000,0.000000,1.000000
0.000000,0.000000,0.991870
0.000000,0.000000,1.000000
0.000000,0.000000,1.000000
0.000000,0.000000,1.000000
0.000000,0.000000,1.000000
0.000000,0.000000,1.000000
0.000000,0.000000,1.000000
0.000000,0.000000,1.000000
0.000000,0.000000,1.000000
0.000000,0.000000,1.000000
0.000000,0.000000,1.000000
0.000000,0.000000,1.000000
0.000000,0.000000,1.000000
0.000000,0.000000,0.992481
0.000000,0.000000,0.992481
0.000000,0.000000,1.000000
0.000000,0.000000,0.992647
0.000000,0.000000,1.000000
0.000000,0.000000,1.000000
0.000000,0.000000,1.000000
0.000000,0.000000,1.000000
0.000000,0.000000,1.000000
0.000000,0.000000,1.000000
0.000000,0.000000,1.000000
0.000000,0.000000,1.000000
0.000000,0.000000,1.000000
0.000000,0.000000,1.000000
0.000000,0.000000,1.000000
0.000000,0.000000,1.000000
0.000000,0.000000,1.000000
0.000000,0.000000,1.000000
0.000000,0.000000,1.000000
0.000000,0.000000,1.000000
0.000000,0.000000,1.000000
0.000000,0.000000,1.000000
0.000000,0.000000,1.000000
0.000000,0.000000,1.000000
0.000000,0.000000,1.000000
0.000000,0.000000,1.000000
0.000000,0.000000,1.000000
0.000000,0.000000,1.000000
0.000000,0.000000,1.000000
0.000000,0.000000,1.000000
0.000000,0.000000,1.000000
0.000000,0.000000,1.000000
0.000000,0.000000,1.000000
0.000000,0.000000,1.000000
0.000000,0.000000,1.000000
0.000000,0.000000,1.000000
0.000000,0.000000,1.000000
0.000000,0.000000,1.000000
0.000000,0.000000,1.000000
0.000000,0.000000,1.000000
0.000000,0.000000,1.000000
0.000000,0.000000,1.000000
0.000000,0.000000,1.000000
0.000000,0.000000,1.000000
0.000000,0.000000,1.000000
0.000000,0.000000,1.000000
0.000000,0.000000,1.000000
0.000000,0.000000,1.000000
0.000000,0.000000,1.000000
0.000000,0.000000,0.992857
0.000000,0.000000,0.992857
0.000000,0.000000,1.000000
0.000000,0.000000,1.000000
0.000000,0.000000,0.992958
0.000000,0.000000,1.000000
0.000000,0.000000,1.000000
0.000000,0.000000,1.000000
0.000000,0.000000,1.000000
0.000000,0.000000,1.000000
0.000000,0.000000,1.000000
0.000000,0.000000,1.000000
0.000000,0.000000,1.000000
0.000000,0.000000,1.000000
0.000000,0.000000,1.000000
0.000000,0.000000,1.000000
0.000000,0.000000,1.000000
0.000000,0.000000,1.000000
0.000000,0.000000,1.000000
0.000000,0.000000,1.000000
0.000000,0.000000,1.000000
0.000000,0.000000,1.000000
0.000000,0.000000,1.000000
0.000000,0.000000,1.000000
0.000000,0.000000,1.000000
0.000000,0.000000,1.000000
0.800000,0.165517,1.000000
0.966667,0.033333,1.000000
1.000000,0.000000,1.000000
1.000000,0.000000,1.000000
1.000000,0.000000,0.993151
1.000000,0.000000,1.000000
1.000000,0.000000,0.993103
1.000000,0.000000,0.993056
1.000000,0.000000,1.000000
1.000000,0.000000,1.000000
1.000000,0.000000,1.000000
1.000000,0.000000,1.000000
1.000000,0.000000,1.000000
1.000000,0.000000,1.000000
1.000000,0.000000,1.000000
1.000000,0.000000,1.000000
1.000000,0.000000,1.000000
1.000000,0.000000,1.000000
1.000000,0.000000,1.000000
1.000000,0.000000,1.000000
1.000000,0.000000,1.000000
1.000000,0.000000,1.000000
1.000000,0.000000,1.000000
1.000000,0.000000,1.000000
1.000000,0.000000,1.000000
1.000000,0.000000,1.000000
1.000000,0.000000,1.000000
1.000000,0.000000,1.000000
1.000000,0.000000,1.000000
1.000000,0.000000,1.000000
1.000000,0.000000,1.000000
1.000000,0.000000,0.992958
1.000000,0.000000,0.992908
1.000000,0.000000,1.000000
1.000000,0.000000,1.000000
1.000000,0.000000,1.000000
1.000000,0.000000,1.000000
1.000000,0.000000,1.000000
1.000000,0.000000,1.000000
1.000000,0.000000,1.000000
1.000000,0.000000,1.000000
1.000000,0.000000,1.000000
1.000000,0.000000,1.000000
1.000000,0.000000,1.000000
1.000000,0.000000,1.000000
1.000000,0.000000,1.000000
1.000000,0.000000,1.000000
1.000000,0.000000,1.000000
1.000000,0.000000,1.000000
1.000000,0.000000,1.000000
1.000000,0.000000,0.992857
1.000000,0.000000,0.992857
1.000000,0.000000,1.000000
1.000000,0.000000,1.000000
1.000000,0.000000,1.000000
1.000000,0.000000,1.000000
1.000000,0.000000,1.000000
1.000000,0.000000,1.000000
1.000000,0.000000,1.000000
1.000000,0.000000,1.000000
1.000000,0.000000,1.000000
1.000000,0.000000,1.000000
1.000000,0.000000,1.000000
1.000000,0.000000,1.000000
1.000000,0.000000,1.000000
1.000000,0.000000,1.000000
1.000000,0.000000,1.000000
1.000000,0.000000,1.000000
1.000000,0.000000,1.000000
1.000000,0.000000,0.992701
1.000000,0.000000,1.000000
1.000000,0.000000,1.000000
1.000000,0.000000,1.000000
1.000000,0.000000,1.000000
1.000000,0.000000,1.000000
1.000000,0.000000,1.000000
1.000000,0.000000,1.000000
1.000000,0.000000,1.000000
1.000000,0.000000,1.000000
1.000000,0.000000,1.000000
1.000000,0.000000,1.000000
1.000000,0.000000,1.000000
1.000000,0.000000,1.000000
1.000000,0.000000,0.992537
1.000000,0.000000,0.992537
1.000000,0.000000,1.000000
1.000000,0.000000,1.000000
1.000000,0.000000,1.000000
1.000000,0.000000,0.992366
1.000000,0.000000,1.000000
1.000000,0.000000,0.976563
1.000000,0.000000,1.000000
1.000000,0.000000,1.000000
1.000000,0.000000,0.991150
1.000000,0.000000,0.991150
1.000000,0.000000,0.990991
1.000000,0.000000,0.963964
1.000000,0.000000,0.981308
1.000000,0.000000,0.924528
1.000000,0.000000,0.924528
0.000000,0.000000,0.493671
0.000000,0.000000,1.000000
0.000000,0.000000,1.000000
0.000000,0.000000,0.988235
0.000000,0.000000,1.000000
0.000000,0.000000,1.000000
0.000000,0.000000,1.000000
0.066667,0.064368,0.969697
0.066667,0.064368,0.980952
0.000000,0.000000,0.972727
0.000000,0.000000,0.991453
0.000000,0.000000,1.000000
0.000000,0.000000,0.991870
0.000000,0.000000,1.000000
0.000000,0.000000,1.000000
0.000000,0.000000,1.000000
0.000000,0.000000,1.000000
0.000000,0.000000,1.000000
0.000000,0.000000,1.000000
0.000000,0.000000,1.000000
0.000000,0.000000,1.000000
0.000000,0.000000,1.000000
0.000000,0.000000,1.000000
0.000000,0.000000,1.000000
0.000000,0.000000,1.000000
0.000000,0.000000,0.992481
0.000000,0.000000,0.992481
0.000000,0.000000,1.000000
0.000000,0.000000,0.992647
0.000000,0.000000,1.000000
0.000000,0.000000,1.000000
0.000000,0.000000,1.000000
0.000000,0.000000,1.000000
0.000000,0.000000,1.000000
0.000000,0.000000,1.000000
0.000000,0.000000,1.000000
0.000000,0.000000,1.000000
0.000000,0.000000,1.000000
0.000000,0.000000,1.000000
0.000000,0.000000,1.000000
0.000000,0.000000,1.000000
0.000000,0.000000,1.000000
0.000000,0.000000,1.000000
0.000000,0.000000,1.000000
0.000000,0.000000,1.000000
0.000000,0.000000,1.000000
0.000000,0.000000,1.000000
0.000000,0.000000,1.000000
0.000000,0.000000,1.000000
0.000000,0.000000,1.000000
0.000000,0.000000,1.000000
0.000000,0.000000,1.000000
0.000000,0.000000,1.000000
0.000000,0.000000,1.000000
0.000000,0.000000,1.000000
0.000000,0.000000,1.000000
0.000000,0.000000,1.000000
0.000000,0.000000,1.000000
0.000000,0.000000,1.000000
0.000000,0.000000,1.000000
0.000000,0.000000,1.000000
0.000000,0.000000,1.000000
0.000000,0.000000,1.000000
0.000000,0.000000,1.000000
0.000000,0.000000,1.000000
0.000000,0.000000,1.000000
0.000000,0.000000,1.000000
0.000000,0.000000,1.000000
0.000000,0.000000,1.000000
0.000000,0.000000,1.000000
0.000000,0.000000,1.000000
0.000000,0.000000,1.000000
0.000000,0.000000,1.000000
0.000000,0.000000,1.000000
0.000000,0.000000,0.992857
0.000000,0.000000,0.992857
0.000000,0.000000,1.000000
0.000000,0.000000,1.000000
0.000000,0.000000,0.992958
0.000000,0.000000,1.000000
0.000000,0.000000,1.000000
0.000000,0.000000,1.000000
0.000000,0.000000,1.000000
0.000000,0.000000,1.000000
0.000000,0.000000,1.000000
0.000000,0.000000,1.000000
0.000000,0.000000,1.000000
0.000000,0.000000,1.000000
0.000000,0.000000,1.000000
0.000000,0.000000,1.000000
0.000000,0.000000,1.000000
0.000000,0.000000,1.000000
0.000000,0.000000,1.000000
0.000000,0.000000,1.000000
0.000000,0.000000,1.000000
0.000000,0.000000,1.000000
0.000000,0.000000,1.000000
0.000000,0.000000,1.000000
0.000000,0.000000,1.000000
0.000000,0.000000,1.000000
0.800000,0.165517,1.000000
0.966667,0.033333,1.000000
1.000000,0.000000,1.000000
1.000000,0.000000,1.000000
1.000000,0.000000,0.993151
1.000000,0.000000,1.000000
1.000000,0.000000,0.993103
1.000000,0.000000,0.993056
1.000000,0.000000,1.000000
1.000000,0.000000,1.000000
1.000000,0.000000,1.000000
1.000000,0.000000,1.000000
1.000000,0.000000,1.000000
1.000000,0.000000,1.000000
1.000000,0.000000,1.000000
1.000000,0.000000,1.000000
1.000000,0.000000,1.000000
1.000000,0.000000,1.000000
1.000000,0.000000,1.000000
1.000000,0.000000,1.000000
1.000000,0.000000,1.000000
1.000000,0.000000,1.000000
1.000000,0.000000,1.000000
1.000000,0.000000,1.000000
1.000000,0.000000,1.000000
1.000000,0.000000,1.000000
1.000000,0.000000,1.000000
1.000000,0.000000,1.000000
1.000000,0.000000,1.000000
1.000000,0.000000,1.000000
1.000000,0.000000,1.000000
1.000000,0.000000,0.992958
1.000000,0.000000,0.992908
1.000000,0.000000,1.000000
1.000000,0.000000,1.000000
1.000000,0.000000,1.000000
1.000000,0.000000,1.000000
1.000000,0.000000,1.000000
1.000000,0.000000,1.000000
1.000000,0.000000,1.000000
1.000000,0.000000,1.000000
1.000000,0.000000,1.000000
1.000000,0.000000,1.000000
1.000000,0.000000,1.000000
1.000000,0.000000,1.000000
1.000000,0.000000,1.000000
1.000000,0.000000,1.000000
1.000000,0.000000,1.000000
1.000000,0.000000,1.000000
1.000000,0.000000,1.000000
1.000000,0.000000,0.992857
1.000000,0.000000,0.992857
1.000000,0.000000,1.000000
1.000000,0.000000,1.000000
1.000000,0.000000,1.000000
1.000000,0.000000,1.000000
1.000000,0.000000,1.000000
1.000000,0.000000,1.000000
1.000000,0.000000,1.000000
1.000000,0.000000,1.000000
1.000000,0.000000,1.000000
1.000000,0.000000,1.000000
1.000000,0.000000,1.000000
1.000000,0.000000,1.000000
1.000000,0.000000,1.000000
1.000000,0.000000,1.000000
1.000000,0.000000,1.000000
1.000000,0.000000,1.000000
1.000000,0.000000,1.000000
1.000000,0.000000,0.992701
1.000000,0.000000,1.000000
1.000000,0.000000,1.000000
1.000000,0.000000,1.000000
1.000000,0.000000,1.000000
1.000000,0.000000,1.000000
1.000000,0.000000,1.000000
1.000000,0.000000,1.000000
1.000000,0.000000,1.000000
1.000000,0.000000,1.000000
1.000000,0.000000,1.000000
1.000000,0.000000,1.000000
1.000000,0.000000,1.000000
1.000000,0.000000,1.000000
1.000000,0.000000,0.992537
1.000000,0.000000,0.992537
1.000000,0.000000,1.000000
1.000000,0.000000,1.000000
1.000000,0.000000,1.000000
1.000000,0.000000,0.992366
1.000000,0.000000,1.000000
1.000000,0.000000,0.976563
1.000000,0.000000,1.000000
1.000000,0.000000,1.000000
1.000000,0.000000,0.991150
1.000000,0.000000,0.991150
1.000000,0.000000,0.990991
1.000000,0.000000,0.963964
1.000000,0.000000,0.981308
1.000000,0.000000,0.924528
1.000000,0.000000,0.924528
0.000000,0.000000,0.493671
0.000000,0.000000,1.000000
0.000000,0.000000,1.000000
0.000000,0.000000,0.988235
0.000000,0.000000,1.000000
0.000000,0.000000,1.000000
0.000000,0.000000,1.000000
0.066667,0.064368,0.969697
0.066667,0.064368,0.980952
0.000000,0.000000,0.972727
0.000000,0.000000,0.991453
0.000000,0.000000,1.000000
0.000000,0.000000,0.991870
0.000000,0.000000,1.000000
0.000000,0.000000,1.000000
0.000000,0.000000,1.000000
0.000000,0.000000,1.000000
0.000000,0.000000,1.000000
0.000000,0.000000,1.000000
0.000000,0.000000,1.000000
0.000000,0.000000,1.000000
0.000000,0.000000,1.000000
0.000000,0.000000,1.000000
0.000000,0.000000,1.000000
0.000000,0.000000,1.000000
0.000000,0.000000,0.992481
0.000000,0.000000,0.992481
0.000000,0.000000,1.000000
0.000000,0.000000,0.992647
0.000000,0.000000,1.000000
0.000000,0.000000,1.000000
0.000000,0.000000,1.000000
0.000000,0.000000,1.000000
0.000000,0.000000,1.000000
0.000000,0.000000,1.000000
0.000000,0.000000,1.000000
0.000000,0.000000,1.000000
0.000000,0.000000,1.000000
0.000000,0.000000,1.000000
0.000000,0.000000,1.000000
0.000000,0.000000,1.000000
0.000000,0.000000,1.000000
0.000000,0.000000,1.000000
0.000000,0.000000,1.000000
0.000000,0.000000,1.000000
0.000000,0.000000,1.000000
0.000000,0.000000,1.000000
0.000000,0.000000,1.000000
0.000000,0.000000,1.000000
0.000000,0.000000,1.000000
0.000000,0.000000,1.000000
0.000000,0.000000,1.000000
0.000000,0.000000,1.000000
0.000000,0.000000,1.000000
0.000000,0.000000,1.000000
0.000000,0.000000,1.000000
0.000000,0.000000,1.000000
0.000000,0.000000,1.000000
0.000000,0.000000,1.000000
0.000000,0.000000,1.000000
0.000000,0.000000,1.000000
0.000000,0.000000,1.000000
0.000000,0.000000,1.000000
0.000000,0.000000,1.000000
0.000000,0.000000,1.000000
0.000000,0.000000,1.000000
0.000000,0.000000,1.000000
0.000000,0.000000,1.000000
0.000000,0.000000,1.000000
0.000000,0.000000,1.000000
0.000000,0.000000,1.000000
0.000000,0.000000,1.000000
0.000000,0.000000,1.000000
0.000000,0.000000,1.000000
0.000000,0.000000,0.992857
0.000000,0.000000,0.992857
0.000000,0.000000,1.000000
0.000000,0.000000,1.000000
0.000000,0.000000,0.992958
0.000000,0.000000,1.000000
0.000000,0.000000,1.000000
0.000000,0.000000,1.000000
0.000000,0.000000,1.000000
0.000000,0.000000,1.000000
0.000000,0.000000,1.000000
0.000000,0.000000,1.000000
0.000000,0.000000,1.000000
0.000000,0.000000,1.000000
0.000000,0.000000,1.000000
0.000000,0.000000,1.000000
0.000000,0.000000,1.000000
0.000000,0.000000,1.000000
0.000000,0.000000,1.000000
0.000000,0.000000,1.000000
0.000000,0.000000,1.000000
0.000000,0.000000,1.000000
0.000000,0.000000,1.000000
0.000000,0.000000,1.000000
0.000000,0.000000,1.000000
0.000000,0.000000,1.000000
0.800000,0.165517,1.000000
0.966667,0.033333,1.000000
1.000000,0.000000,1.000000
1.000000,0.000000,1.000000
1.000000,0.000000,0.993151
1.000000,0.000000,1.000000
1.000000,0.000000,0.993103
1.000000,0.000000,0.993056
1.000000,0.000000,1.000000
1.000000,0.000000,1.000000
1.000000,0.000000,1.000000
1.000000,0.000000,1.000000
1.000000,0.000000,1.000000
1.000000,0.000000,1.000000
1.000000,0.000000,1.000000
1.000000,0.000000,1.000000
1.000000,0.000000,1.000000
1.000000,0.000000,1.000000
1.000000,0.000000,1.000000
1.000000,0.000000,1.000000
1.000000,0.000000,1.000000
1.000000,0.000000,1.000000
1.000000,0.000000,1.000000
1.000000,0.000000,1.000000
1.000000,0.000000,1.000000
1.000000,0.000000,1.000000
1.000000,0.000000,1.000000
1.000000,0.000000,1.000000
1.000000,0.000000,1.000000
1.000000,0.000000,1.000000
1.000000,0.000000,1.000000
1.000000,0.000000,0.992958
1.000000,0.000000,0.992908
1.000000,0.000000,1.000000
1.000000,0.000000,1.000000
1.000000,0.000000,1.000000
1.000000,0.000000,1.000000
1.000000,0.000000,1.000000
1.000000,0.000000,1.000000
1.000000,0.000000,1.000000
1.000000,0.000000,1.000000
1.000000,0.000000,1.000000
1.000000,0.000000,1.000000
1.000000,0.000000,1.000000
1.000000,0.000000,1.000000
1.000000,0.000000,1.000000
1.000000,0.000000,1.000000
1.000000,0.000000,1.000000
1.000000,0.000000,1.000000
1.000000,0.000000,1.000000
1.000000,0.000000,0.992857
1.000000,0.000000,0.992857
1.000000,0.000000,1.000000
1.000000,0.000000,1.000000
1.000000,0.000000,1.000000
1.000000,0.000000,1.000000
1.000000,0.000000,1.000000
1.000000,0.000000,1.000000
1.000000,0.000000,1.000000
1.000000,0.000000,1.000000
1.000000,0.000000,1.000000
1.000000,0.000000,1.000000
1.000000,0.000000,1.000000
1.000000,0.000000,1.000000
1.000000,0.000000,1.000000
1.000000,0.000000,1.000000
1.000000,0.000000,1.000000
1.000000,0.000000,1.000000
1.000000,0.000000,1.000000
1.000000,0.000000,0.992701
1.000000,0.000000,1.000000
1.000000,0.000000,1.000000
1.000000,0.000000,1.000000
1.000000,0.000000,1.000000
1.000000,0.000000,1.000000
1.000000,0.000000,1.000000
1.000000,0.000000,1.000000
1.000000,0.000000,1.000000
1.000000,0.000000,1.000000
1.000000,0.000000,1.000000
1.000000,0.000000,1.000000
1.000000,0.000000,1.000000
1.000000,0.000000,1.000000
1.000000,0.000000,0.992537
1.000000,0.000000,0.992537
1.000000,0.000000,1.000000
1.000000,0.000000,1.000000
1.000000,0.000000,1.000000
1.000000,0.000000,0.992366
1.000000,0.000000,1.000000
1.000000,0.000000,0.976563
1.000000,0.000000,1.000000
1.000000,0.000000,1.000000
1.000000,0.000000,0.991150
1.000000,0.000000,0.991150
1.000000,0.000000,0.990991
1.000000,0.000000,0.963964
1.000000,0.000000,0.981308
1.000000,0.000000,0.924528
1.000000,0.000000,0.924528
0.000000,0.000000,0.493671
0.000000,0.000000,1.000000
0.000000,0.000000,1.000000
0.000000,0.000000,0.988235
0.000000,0.000000,1.000000
0.000000,0.000000,1.000000
0.000000,0.000000,1.000000
0.066667,0.064368,0.969697
0.066667,0.064368,0.980952
0.000000,0.000000,0.972727
0.000000,0.000000,0.991453
0.000000,0.000000,1.000000
0.000000,0.000000,0.991870
0.000000,0.000000,1.000000
0.000000,0.000000,1.000000
0.000000,0.000000,1.000000
0.000000,0.000000,1.000000
0.000000,0.000000,1.000000
0.000000,0.000000,1.000000
0.000000,0.000000,1.000000
0.000000,0.000000,1.000000
0.000000,0.000000,1.000000
0.000000,0.000000,1.000000
0.000000,0.000000,1.000000
0.000000,0.000000,1.000000
0.000000,0.000000,0.992481
0.000000,0.000000,0.992481
0.000000,0.000000,1.000000
0.000000,0.000000,0.992647
0.000000,0.000000,1.000000
0.000000,0.000000,1.000000
0.000000,0.000000,1.000000
0.000000,0.000000,1.000000
0.000000,0.000000,1.000000
0.000000,0.000000,1.000000
0.000000,0.000000,1.000000
0.000000,0.000000,1.000000
0.000000,0.000000,1.000000
0.000000,0.000000,1.000000
0.000000,0.000000,1.000000
0.000000,0.000000,1.000000
0.000000,0.000000,1.000000
0.000000,0.000000,1.000000
0.000000,0.000000,1.000000
0.000000,0.000000,1.000000
0.000000,0.000000,1.000000
0.000000,0.000000,1.000000
0.000000,0.000000,1.000000
0.000000,0.000000,1.000000
0.000000,0.000000,1.000000
0.000000,0.000000,1.000000
0.000000,0.000000,1.000000
0.000000,0.000000,1.000000
0.000000,0.000000,1.000000
0.000000,0.000000,1.000000
0.000000,0.000000,1.000000
0.000000,0.000000,1.000000
0.000000,0.000000,1.000000
0.000000,0.000000,1.000000
0.000000,0.000000,1.000000
0.000000,0.000000,1.000000
0.000000,0.000000,1.000000
0.000000,0.000000,1.000000
0.000000,0.000000,1.000000
0.000000,0.000000,1.000000
0.000000,0.000000,1.000000
0.000000,0.000000,1.000000
0.000000,0.000000,1.000000
0.000000,0.000000,1.000000
0.000000,0.000000,1.000000
0.000000,0.000000,1.000000
0.000000,0.000000,1.000000
0.000000,0.000000,1.000000
0.000000,0.000000,1.000000
0.000000,0.000000,0.992857
0.000000,0.000000,0.992857
0.000000,0.000000,1.000000
0.000000,0.000000,1.000000
0.000000,0.000000,0.992958
0.000000,0.000000,1.000000
0.000000,0.000000,1.000000
0.000000,0.000000,1.000000
0.000000,0.000000,1.000000
0.000000,0.000000,1.000000
0.000000,0.000000,1.000000
0.000000,0.000000,1.000000
0.000000,0.000000,1.000000
0.000000,0.000000,1.000000
0.000000,0.000000,1.000000
0.000000,0.000000,1.000000
0.000000,0.000000,1.000000
0.000000,0.000000,1.000000
0.000000,0.000000,1.000000
0.000000,0.000000,1.000000
0.000000,0.000000,1.000000
0.000000,0.000000,1.000000
0.000000,0.000000,1.000000
0.000000,0.000000,1.000000
0.000000,0.000000,1.000000
0.000000,0.000000,1.000000
0.800000,0.165517,1.000000
0.966667,0.033333,1.000000
1.000000,0.000000,1.000000
1.000000,0.000000,1.000000
1.000000,0.000000,0.993151
1.000000,0.000000,1.000000
1.000000,0.000000,0.993103
1.000000,0.000000,0.993056
1.000000,0.000000,1.000000
1.000000,0.000000,1.000000
1.000000,0.000000,1.000000
1.000000,0.000000,1.000000
1.000000,0.000000,1.000000
1.000000,0.000000,1.000000
1.000000,0.000000,1.000000
1.000000,0.000000,1.000000
1.000000,0.000000,1.000000
1.000000,0.000000,1.000000
1.000000,0.000000,1.000000
1.000000,0.000000,1.000000
1.000000,0.000000,1.000000
1.000000,0.000000,1.000000
1.000000,0.000000,1.000000
1.000000,0.000000,1.000000
1.000000,0.000000,1.000000
1.000000,0.000000,1.000000
1.000000,0.000000,1.000000
1.000000,0.000000,1.000000
1.000000,0.000000,1.000000
1.000000,0.000000,1.000000
1.000000,0.000000,1.000000
1.000000,0.000000,0.992958
1.000000,0.000000,0.992908
1.000000,0.000000,1.000000
1.000000,0.000000,1.000000
1.000000,0.000000,1.000000
1.000000,0.000000,1.000000
1.000000,0.000000,1.000000
1.000000,0.000000,1.000000
1.000000,0.000000,1.000000
1.000000,0.000000,1.000000
1.000000,0.000000,1.000000
1.000000,0.000000,1.000000
1.000000,0.000000,1.000000
1.000000,0.000000,1.000000
1.000000,0.000000,1.000000
1.000000,0.000000,1.000000
1.000000,0.000000,1.000000
1.000000,0.000000,1.000000
1.000000,0.000000,1.000000
1.000000,0.000000,0.992857
1.000000,0.000000,0.992857
1.000000,0.000000,1.000000
1.000000,0.000000,1.000000
1.000000,0.000000,1.000000
1.000000,0.000000,1.000000
1.000000,0.000000,1.000000
1.000000,0.000000,1.000000
1.000000,0.000000,1.000000
1.000000,0.000000,1.000000
1.000000,0.000000,1.000000
1.000000,0.000000,1.000000
1.000000,0.000000,1.000000
1.000000,0.000000,1.000000
1.000000,0.000000,1.000000
1.000000,0.000000,1.000000
1.000000,0.000000,1.000000
1.000000,0.000000,1.000000
1.000000,0.000000,1.000000
1.000000,0.000000,0.992701
1.000000,0.000000,1.000000
1.000000,0.000000,1.000000
1.000000,0.000000,1.000000
1.000000,0.000000,1.000000
1.000000,0.000000,1.000000
1.000000,0.000000,1.000000
1.000000,0.000000,1.000000
1.000000,0.000000,1.000000
1.000000,0.000000,1.000000
1.000000,0.000000,1.000000
1.000000,0.000000,1.000000
1.000000,0.000000,1.000000
1.000000,0.000000,1.000000
1.000000,0.000000,0.992537
1.000000,0.000000,0.992537
1.000000,0.000000,1.000000
1.000000,0.000000,1.000000
1.000000,0.000000,1.000000
1.000000,0.000000,0.992366
1.000000,0.000000,1.000000
1.000000,0.000000,0.976563
1.000000,0.000000,1.000000
1.000000,0.000000,1.000000
1.000000,0.000000,0.991150
1.000000,0.000000,0.991150
1.000000,0.000000,0.990991
1.000000,0.000000,0.963964
1.000000,0.000000,0.981308
1.000000,0.000000,0.924528
1.000000,0.000000,0.924528
0.000000,0.000000,0.493671
0.000000,0.000000,1.000000
0.000000,0.000000,1.000000
0.000000,0.000000,0.988235
0.000000,0.000000,1.000000
0.000000,0.000000,1.000000
0.000000,0.000000,1.000000
0.066667,0.064368,0.969697
0.066667,0.064368,0.980952
0.000000,0.000000,0.972727
0.000000,0.000000,0.991453
0.000000,0.000000,1.000000
0.000000,0.000000,0.991870
0.000000,0.000000,1.000000
0.000000,0.000000,1.000000
0.000000,0.000000,1.000000
0.000000,0.000000,1.000000
0.000000,0.000000,1.000000
0.000000,0.000000,1.000000
0.000000,0.000000,1.000000
0.000000,0.000000,1.000000
0.000000,0.000000,1.000000
0.000000,0.000000,1.000000
0.000000,0.000000,1.000000
0.000000,0.000000,1.000000
0.000000,0.000000,0.992481
0.000000,0.000000,0.992481
0.000000,0.000000,1.000000
0.000000,0.000000,0.992647
0.000000,0.000000,1.000000
0.000000,0.000000,1.000000
0.000000,0.000000,1.000000
0.000000,0.000000,1.000000
0.000000,0.000000,1.000000
0.000000,0.000000,1.000000
0.000000,0.000000,1.000000
0.000000,0.000000,1.000000
0.000000,0.000000,1.000000
0.000000,0.000000,1.000000
0.000000,0.000000,1.000000
0.000000,0.000000,1.000000
0.000000,0.000000,1.000000
0.000000,0.000000,1.000000
0.000000,0.000000,1.000000
0.000000,0.000000,1.000000
0.000000,0.000000,1.000000
0.000000,0.000000,1.000000
0.000000,0.000000,1.000000
0.000000,0.000000,1.000000
0.000000,0.000000,1.000000
0.000000,0.000000,1.000000
0.000000,0.000000,1.000000
0.000000,0.000000,1.000000
0.000000,0.000000,1.000000
0.000000,0.000000,1.000000
0.000000,0.000000,1.000000
0.000000,0.000000,1.000000
0.000000,0.000000,1.000000
0.000000,0.000000,1.000000
